"10/05/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/05/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/06/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/06/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/07/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/07/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/08/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/08/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/09/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/09/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/10/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/10/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/18/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/18/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
"09/29/2010","048501","Chicken Salad","LUN","ANNENBERG ","11","4","OZ",""
"09/29/2010","048501","Chicken Salad","DIN","ANNENBERG ","11","4","OZ",""
"10/02/2010","048501","Chicken Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/04/2010","048501","Chicken Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/13/2010","048501","Chicken Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/13/2010","048501","Chicken Salad","DIN","ANNENBERG ","11","4","OZ",""
"10/16/2010","048501","Chicken Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/18/2010","048501","Chicken Salad","LUN","ANNENBERG ","11","4","OZ",""
"09/28/2010","048502","Egg Salad","LUN","ANNENBERG ","11","4","OZ","VGT"
"09/28/2010","048502","Egg Salad","DIN","ANNENBERG ","11","4","OZ","VGT"
"10/06/2010","048502","Egg Salad","LUN","ANNENBERG ","11","4","OZ","VGT"
"10/06/2010","048502","Egg Salad","DIN","ANNENBERG ","11","4","OZ","VGT"
"10/12/2010","048502","Egg Salad","LUN","ANNENBERG ","11","4","OZ","VGT"
"10/12/2010","048502","Egg Salad","DIN","ANNENBERG ","11","4","OZ","VGT"
"09/30/2010","048503","Tuna Salad","LUN","ANNENBERG ","11","4","OZ",""
"09/30/2010","048503","Tuna Salad","DIN","ANNENBERG ","11","4","OZ",""
"10/05/2010","048503","Tuna Salad","LUN","ANNENBERG ","11","4","OZ",""
"10/05/2010","048503","Tuna Salad","DIN","ANNENBERG ","11","4","OZ",""
